CODART;BARRAS;NOMBRE;EXIS;PRECIO
170151;7798153291194;ETIQ.ORION 3619 36X19MM.;137;2370,000
170152;7798153291156;ETIQ.ORION 4809 48X9MM.;96;2370,000
170153;7798153291217;ETIQ.ORION 5020 50X20MM.;111;2370,000
170154;;ETIQ.ORION ROT.P/BIBL.AZUL;16;1550,000
170155;;ETIQ.ORION ROT.P/BIBL.ROJO;23;1550,000
170156;;ETIQ.ORION ROT.P/BIBL.NEGRO;26;1550,000
170157;;ETIQ.ORION ROT.P/BIBL.VERDE;26;1550,000
170158;;ETIQ.ORION ROT.P/BIBL.AMARILLO;44;1550,000
170159;7896041967203;ETIQ.PIMACO TUNADO X36;0;731,551
170160;7896041967166;ETIQ.PIMACO ANTONIA X70;0;731,551
170161;7896041914115;ETIQ.PIMACO A4 362 33.9X99.0MM.;2;13536,196
170162;7896041914221;ETIQ.PIMACO A4 354 25.4X99.0MM.;1;13536,196
170163;7896041914160;ETIQ.PIMACO A4 367  288.5X200.0MM;0;13536,196
170164;;PAPEL ADH.A4 R&R MATE;-83;138,000
170165;;PAPEL ADH.A4 R&R BRILLANTE;40;138,000
170166;7798153291361;ETIQ.ORION 10373 103X73;120;2370,000
170167;;ETIQ.ORION 6344 63X44;141;2370,000
170168;;ETIQ.ORION 10048 100X48;105;2370,000
170169;7798153291316;ETIQ.ORION 10035 100X35;112;2370,000
170170;7798153291354;ETIQ.ORION 8664 86X64;141;2370,000
170171;7798153291309;ETIQ.ORION 7250 72X50;101;2370,000
170172;7798153291392;ETIQ.ORION 5150 ENVIO X30;131;2660,000
170173;7798153291149;ETIQ.ORION 3510;115;2370,000
170174;7798119996651;ROTULO AVERY ESC.DEPORT.13410;-29;828,744
170175;7798119993896;ROTULO AVERY ESC.L.ROCK 13411;-19;828,744
170176;7798119996675;ROTULO AVERY ESC.C.ROMAN.13412;-4;828,744
170177;7798119993919;ROTULO AVERY ESC.GRAFFIT.13413;-9;828,744
170178;;ROTULO FANTASIA X6 WINIE;-1954;176,686
170179;;ETIQ.ORION A4 ADH.X25H.105X49.46;0;6450,000
170180;;ETIQ.ORION A4 ADH.X25H.105X33;0;6450,000
170181;;ETIQ.ORION 8035 80X35;183;2370,000
170182;;ETIQ.ORION 8835 88X35;122;2370,000
170183;;ETIQ.ORION A4 X100H.;0;27900,000
170184;;ETIQ.ORION A4 X500H.;0;63100,000
170185;7798119994336;ETIQ.AVERY RED.DORADA MULTIU.135258;22;385,884
170186;7798119994381;ETIQ.AVERY ESTRELLA MET.136007;0;261,056
170187;7798119994374;ETIQ.AVERY RECT.COLORES MULT.136721;-6;261,056
170188;7798153291101;ETIQ.ORION 3605 36X05MM.;215;2370,000
170189;7798153291163;ETIQ.ORION 3323 33X23MM.;147;2370,000
170190;;ETIQ.ORION 7233 72X33MM.;125;2370,000
170191;7896041974034;ETIQ.PIMACO A4 X10 4050 55.8X99.0;42;2539,042
170192;7798153291125;ETIQ.ORION 2114 21X14MM.;168;2370,000
170193;7798153291170;ETIQ.ORION 3121 31X12MM;114;2370,000
170194;;ETIQ.ORION 5015 50X15MM.;151;2370,000
170195;7798153291200;ETIQ.ORION 4230 42X30MM.;130;2370,000
170196;;ETIQ.ORION 7020 70X20MM.;117;2370,000
170197;7798153291231;ETIQ.ORION 5028 50X28MM.;70;2370,000
170198;;ETIQ.ORION 5336 53X36MM.;111;2370,000
170199;;ETIQ.ORION 8822 88X22MM.;132;2370,000
170200;;ETIQ.ORION 8022 80X22MM.;105;2370,000
170201;7798031010510;OJALILLOS AVERY BLANCOS X30 PLANCHA;13;1035,931
170202;7798031010527;OJALILLOS AVERY TRANSP.X30 PLANCHAS;7;1346,710
170203;7798031010534;OJALILLOS AVERY BCO.PP X30 PLANCHAS;16;1346,710
170204;7798119996699;ROTULO AVERY ESC.CORAZON 13418;-10;828,744
170205;7798119996705;ROTULO AVERY ESC.CAMIS.13419;-47;828,744
170206;7798119996712;ROTULO AVERY ESC.MARIP.13420;-12;828,744
170207;7798031019742;ETIQ.AVERY 65418 12.7X129MM X5 PLAN;2;425,766
170208;7798119996682;ROTULO AVERY ESC.C.MULT.13417;-1;828,744
170209;7798031013221;ROTULO AVERY ESC.AZUL X5 13221;-219;840,853
170210;7798031013238;ROTULO AVERY ESC.VERD.X5 13238;-4;840,853
170211;7798031013245;ROTULO AVERY ESC.ROJO X5 13245;-1;840,853
170212;7798031013252;ROTULO AVERY ESC.AMAR.X5 13252;-7;840,853
170213;;ETIQ.ORION A4 ADH.4105 X25H.105X297;0;6450,000
170214;;ETIQ.ORION A4 ADH.4106 X25H.105X148;-7;6450,000
170215;;ETIQ.ORION A4 ADH.4107 X25H.105X99;6;6450,000
170216;7798032578132;ROTULO MACO HELLO KITTY X14;-106;122,052
170217;;ROTULO MACO SARAH KAY X14;-88;122,052
170218;7798032571232;ROTULO MACO BETTY BOOP X14;-41;122,052
170219;;ETIQ.ORION 6344 63X44 VERDE;1;2660,000
170220;;ETIQ.ORION 6344 63X44 AZUL;3;2660,000
170222;7798179251431;ROTULO AVERY ESC.DEPORT.13421;-22;828,744
170223;7798179251448;ROTULO AVERY ESC.C.ANIM.13422;-10;828,744
170224;7798179251455;ROTULO AVERY ESC.V.VICT.13423;-18;828,744
170225;7798179251462;ROTULO AVERY ESC.V.FELI.13424;-16;828,744
170226;7798179251479;ROTULO AVERY ESC.A.CROWN 13425;-15;828,744
170227;7798179251493;ROTULO AVERY ESC.CORAZ.13427;-14;828,744
170228;7798179251509;ROTULO AVERY ESC.CAMIS.13428;-60;828,744
170229;7798179251516;ROTULO AVERY ESC.MARIP.13429;-14;828,744
170230;7798179251523;ROTULO AVERY ESC.PEACE 13430;-9;828,744
170231;7798032578118;ROTULO MACO 47 ST;-14;122,052
170232;6544885222316;ROTULO APPIA X12 ROTULOS;857;100,000
170233;7798166463830;ROTULO MOOVING X12 LOVE;-12;418,511
170234;7798166463823;ROTULO MOOVING X12 ALL BLACK;-72;418,511
170235;7798166462475;ROTULO MOOVING X12 AFA;-33;418,511
170236;7798166463779;ROTULO MOOVING X12 COMO QUIERES;-21;418,511
170237;7798166463786;ROTULO MOOVING X12 FANTA/SPRITE;-90;418,511
170238;7798166463793;ROTULO MOOVING X12 ONE DIRECTION;-42;418,511
170239;7798166463809;ROTULO MOOVING X12 COCA COLA;-66;418,511
170240;7798124644004;ROTULO WEST WORK DAKAR;-75;277,200
170241;7792564341011;ETIQ.HUSARES H34101 X100 A4;0;12167,514
170242;7798153294829;ETIQ.ORION A4 ADH.4152 X25H.AZUL;0;14200,000
170243;7798153294836;ETIQ.ORION A4 ADH.4152 X25H.ROJO;0;14200,000
170244;779815329484;ETIQ.ORION A4 ADH.4152 X25H.VERDE;0;14200,000
170245;77981532914805;ETIQ.ORION A4 ADH.4152 X25H.AMARILL;7;14200,000
170246;7798153294058;ETIQ.ORION A4 ADH.4127 X25H.AZUL;0;14200,000
170247;7798153294065;ETIQ.ORION A4 ADH.4127 X25H.ROJO;0;14200,000
170248;7798153294072;ETIQ.ORION A4 ADH.4127 X25H.VERDE;6;14200,000
170249;7798153294034;ETIQ.ORION A4 ADH.4127 X25H.AMARILL;-1;6450,000
170250;7798092305594;ROTULO WEST WORK HERENCIA ARGENTINA;164;277,200
170251;7798124644905;ROTULO WEST WORK COOK;15;277,200
170252;7798031013139;ETIQ.AVERY 13139 8.1X15.8MM;156;517,965
170253;7798031013146;ETIQ.AVERY 13146 8.1X18.4MM;149;517,965
170254;7798031013207;OJALILLOS AVERY TRANSP.X5 PLANCHAS;32;683,844
170255;7798031013214;OJALILLOS AVERY BCO.X5 PLANCHAS;46;683,844
170256;7798179251486;ROTULO AVERY ESC.SPEED 13426;3;828,744
170257;7798179252520;ROTULO AVERY ESC.V.AMEL.13434;-8;828,744
170258;7798179252537;ROTULO AVERY ESC.L.JEAN 13435;4;828,744
170259;7798124644202;ROTULO WEST WORK KOSIUKO;7;277,200
170260;7798124647180;ROTULO WEST WORK M.BRACH;13;277,172
170261;7798124647166;ROTULO WEST WORK STONE;49;277,200
170262;7798124647449;ROTULO WEST WORK DESIGUAL;7;277,200
170263;7798166463755;ROTULO MOOVING X12 SNOOPY;-2;418,511
170264;7798166465315;ROTULO MOOVING X12 BARCELONA;4;418,511
170265;7798166462550;ROTULO MOOVING X12 COLORS;1;418,511
170266;7798166462482;ROTULO MOOVING X12 FOREVER FRIENDS;3;418,511
170267;7798166463816;ROTULO MOOVING X12 PUMAS;-1;418,511
170268;7798166465704;ROTULO MOOVING X12 PAUL FRANK;2;418,511
170269;7798166462512;ROTULO MOOVING X12 REAL MADRID;4;418,511
170270;7798179252544;ROTULO AVERY ESC.JE T AIME 13436;-1;828,744
170271;7798166465575;ROTULO MOOVING X12 MINIONS;3;418,511
170272;7798166465155;ROTULO MOOVING X12 SIMONES;5;418,511
170273;;ETIQ.EN ROLLO MAUGER 55X44 TERMICO;133;1598,832
170274;51012;ETIQ.EN ROLLO HUSARES 50012 55X44 T;0;3324,597
170275;;ETIQ.EN ROLLO HUSARES 50905 55X44 T;88;2762,579
170276;77900463;PAPEL ADH.A4 BLANCO X25H.CROMI PREM;0;559,077
170277;77900500;PAPEL ADH.A4 ROSA X25H.CROMI PREMIU;-6;627,535
170278;77900487;PAPEL ADH.A4 VERDE X25H.CROMI PREMI;0;627,535
170279;77900494;PAPEL ADH.A4 AMARILLO X25H.CROMI PR;2;627,535
170280;77900470;PAPEL ADH.A4 LILA X25H.CROMI PREMIU;5;627,535
170281;77900456;PAPEL ADH.A4 CELESTE X25H.CROMI PRE;-2;627,535
170282;77900517;PAPEL ADH.A4 SURT.X25H.CROMI PREMIU;6;627,535
170283;7798166465025;ROTULO MOOVING X12 EVER AFTER HIGH;0;418,511
170284;7798166466930;ROTULO MOOVING X12 CAMARON BRUJO;1;418,511
170285;7798166466282;ROTULO MOOVING X12 DESCENDANTS;1;418,511
170286;7798166466152;ROTULO MOOVING X12 GATURRO;4;418,511
170287;7798166466411;ROTULO MOOVING X12 HELLO KITTY;1;418,511
170288;7798166465728;ROTULO MOOVING X12 RAPIDO Y FURIOSO;4;418,511
170289;7798166465865;ROTULO MOOVING X12 UNIVERSAL MUSIC;1;418,511
170290;7798166466800;ROTULO MOOVING X12 MILES DEL MAÐANA;-1;418,511
170291;7798166467616;ROTULO MOOVING X12 JARDIN NENA;-2;418,511
170292;7798166467623;ROTULO MOOVING X12 JARDIN NENE;2;418,511
170293;;ETIQ.MIL ARTES PIZARRON;3;171,452
170294;7798280950551;ROTULO PPR X16 SOY LUNA;4;357,500
170295;7798187058794;ROTULO PPR X16 FROZEN;-5;357,500
170296;7798187058800;ROTULO PPR X16 STAR WARS;4;357,500
170297;7798187058770;ROTULO PPR X16 AVENGERS;2;357,500
170298;7798187058879;ROTULO PPR X16 STUDIOS PETS;2;357,500
170299;7798280952760;ROTULO PPR X16 TSUM TSUM;-18;357,500
170300;7798280956065;ROTULO PPR X16 NUMS NOMS;-1;357,500
170301;7798280956096;ROTULO PPR X16 TRENDY DOGS;2;357,500
170302;7798280956119;ROTULO PPR X16 PJ MASK;-1;357,500
170303;7798280956126;ROTULO PPR X16 MASHA Y EL OSO;7;357,500
170304;7798280956753;ROTULO PPR X16 EMMOJI;57;357,500
170305;7798280956140;ROTULO PPR X16 CUTIE CATS;0;357,500
170306;7798280956157;ROTULO PPR X16 WATER COLOR;0;357,500
170307;7798280956164;ROTULO PPR X16 COOL FRUITS;-2;357,500
170308;7798280956171;ROTULO PPR X16 FOOD;-11;357,500
170309;7798280956188;ROTULO PPR X16 PATCHES;3;357,500
170310;7798280956195;ROTULO PPR X16 ROCK;3;357,500
170311;;ETIQ.EN ROLLO HUSARES 51019 50X25X1;0;3231,455
170312;7798166468873;ROTULO MOOVING X12 BOCA JRS.;1;418,511
170313;7798166468880;ROTULO MOOVING X12 CAR PINTOS;5;418,511
170314;7798166468897;ROTULO MOOVING X12 EMOJI;0;418,511
170315;7798166468903;ROTULO MOOVING X12 ESTUDIANTES;38;418,511
170316;7798166468958;ROTULO MOOVING X12 RIVER PLATE;0;418,511
170317;7798166468927;ROTULO MOOVING X12 NEWELLS;37;418,511
170318;7798166468941;ROTULO MOOVING X12 RACING;4;418,511
170319;7798166468965;ROTULO MOOVING X12 ROSARIO CENTRAL;30;418,511
170320;7798166468972;ROTULO MOOVING X12 SAL LORENZO;12;418,511
170321;7798302930677;ROTULO MOOVING X12 ULTRA ZOMBIE;0;418,511
170322;7798166468910;ROTULO MOOVING X12 INDEPENDIENTE;10;418,511
170323;7798302932077;ROTULO MOOVING X12 GIMNASIA L.P.;39;418,511
170324;7798187058848;ROTULO PPR X16 PEPPA PIG;1;357,500
170325;7798280956089;ROTULO PPR X16 JURASIC PARK;0;357,500
170326;7798280956102;ROTULO PPR X16 PAW PATROL;0;357,500
170327;7798302931766;ROTULO MOOVING X12 LIGA DE LA JUSTI;0;418,511
170328;7798302931773;ROTULO MOOVING X12 MIRACULOUS;-1;418,511
170329;;ETIQ.JOLLY ROT.P/BIBL.SURT.X24;56;3712,305
170330;7798298958532;ROTULO ONIX HIPPIE CHIC;0;772,461
170331;7798298958549;ROTULO ONIX POSITIVE;-1;772,461
170332;7798298958556;ROTULO ONIX MANDALAS;-1;772,461
170333;7798298958587;ROTULO ONIX ZOMBIES;2;772,461
170334;7798298958594;ROTULO ONIX SPORTS;16;772,461
170335;7798298958600;ROTULO ONIX MOTOS;3;772,461
170336;7798302933555;ROTULO MOOVING X12 SIMPSON;0;418,511
170337;7798302934439;ROTULO MOOVING X12 LINE FRIENDS;1;418,511
170338;7798298952929;ROTULO ONIX MALIBU;1;772,461
170339;7798298952936;ROTULO ONIX HIPPIE;13;772,461
170340;7798298952943;ROTULO ONIX PATCH;0;772,461
170341;7798298952950;ROTULO ONIX LIFE PAT;14;772,461
170342;;ROTULO PUNTO CERO;5;215,095
170343;9955665223312;ROTULO APPIA P/LAPICES;2027;100,000
170344;;ETIQUETEA P/LATA TITINAS;44;237,600
170345;7792564519052;ETIQ.HUSARES ADH.55X44X500;0;2685,841
170346;;ETIQ.EN ROLLO HUSARES 38X20X1000;48;1987,782
170347;7792564341653;ETIQ.HUSARES H34165 X100H.;0;12167,514
170348;7792564341103;ETIQ.HUSARES H34110 X100 A4;10;12167,514
170349;7798031012033;ETIQ.ADH.A4 DOVER 52X33X100;13;11767,805
170350;;ETIQ.HUSARES H34136 X100H. 36E.XHOJ;3;12167,514
170351;6980945380310;ETIQ.P/PREC.ROLLO P/MAQ.BCA.NC X10;-6;2515,500
170352;7798031012071;ETIQ.ADH.A4 DOVER 105X74 X100H.;6;13797,600
170353;7798031015447;ETIQ.ADH.A4 DOVER 70X50.8 X25H.;13;4155,904
170354;7798179259086;ROTULO AVERY ESC.AZUL 6ET.X3H.;147;569,870
170355;7798179259109;ROTULO AVERY ESC.ROJO 6ET.X3H.;196;569,870
170356;7798179256337;ETIQ.AVERY 3011 8.1X15.8 30H.78 ETI;10;1852,076
170357;7798179256344;ETIQ.AVERY 3012 8.1X19.4 30H.65 ETI;10;1852,076
170358;7798179256351;ETIQ.AVERY 3013 5X36 30H.39 ETIQ.;53;1852,076
170359;7798179256368;ETIQ.AVERY 3015 16.7X24.7 30H.28 ET;34;1852,076
170360;7798179256375;ETIQ.AVERY 3016 19.4X19.4 30H.30 ET;49;1852,076
170361;7798179256405;ETIQ.AVERY 3022 23X33 30H.15 ETIQ.;21;1852,076
170362;7798179256429;ETIQ.AVERY 3024 19.8X33 30H.18 ETIQ;29;1852,076
170363;7798179254906;ROTULO AVERY ESC.ENSUEÐO 13447;48;569,870
170364;7798179254913;ROTULO AVERY ESC.ALL YOU NEED 13448;74;569,870
170365;7798363805587;ROTULO REYSA MC-COOL LOVE-SHINE;166;311,880
170366;7798367898462;ROTULO PPR X16 BOCA;34;357,500
170367;7798367898479;ROTULO PPR X16 RIVER;29;357,500
170368;7798367898370;ROTULO PPR X16 ASTROLOGICA;85;357,500
170369;7798367898431;ROTULO PPR X16 PASTEL;25;357,500
170370;7798367898486;ROTULO PPR X16 STARWARS;102;357,500
170371;7798367898493;ROTULO PPR X16 AVENGER;56;357,500
170372;7798367898516;ROTULO PPR X16 FRIDA KHALO;115;357,500
170373;7798367898523;ROTULO PPR X16 SONIC;65;357,500
170374;7798367898349;ROTULO PPR X16 CUTE;40;357,500
170375;7798367898356;ROTULO PPR X16 HOLOGRAFICA;22;357,500
170376;7798367898363;ROTULO PPR X16 ROCK;138;357,500
170377;7798367898387;ROTULO PPR X16 JUST COOL;59;357,500
170378;7798367898417;ROTULO PPR X16 SWEET;47;357,500
170379;7798367898424;ROTULO PPR X16 GAME ZONE;52;357,500
170380;7798367898448;ROTULO PPR X16 CACHORROS;76;357,500
180001;;CINTA BANDERA N?2 X10MTS.;-33;862,500
180002;;CINTA BANDERA N?5 X10MTS.;1;287,500
180003;;CINTA BANDERA N?1 X10MTS.;-52;195,500
180004;;CINTA BALLOU 20MM.X METRO;-1425;11,500
180005;;CINTA BALLOU 25MM.X50MT.;-16;632,500
180006;;CINTA BANDERA N?3 X10MTS.;-16;230,000
180007;;CINTA BALLOU 12MM.X METRO;-994;5,750
180008;;CINTA BALLOU 20MM.X50MT.;-105;517,500
180009;;CINTA BALLOU 25MM.X METRO;-1086;28,750
180010;;CINTA BALLOU 12MM.X50MT.;-20;287,500
180015;;CINTA BALLOU 25MM.X40MT.METALIZADA;-2;690,000
180016;;CINTA BALLOU 12MM.X40MT.METALIZADA;-3;287,500
180017;;CINTA BALLOU 12MM.X METRO METALIZAD;-258;0,909
180018;;CINTA BALLOU 20MM.X40MT.METALIZADA;-3;24,058
180019;;CINTA BALLOU 20MM.X METRO METALIZAD;-123;1,208
180020;;CINTA BALLOU 25MM.X METRO.METALIZAD;-62;1,507
180021;;CINTA RASO N?1 X50MTS.;-20;33,741
180022;;CINTA RASO N?1 X METRO;-763;0,909
180023;;CINTA BANDERA N?9 X10MTS.;-2;287,500
180025;;CINTA RASO N?3 X10MTS.;2;13,191
180026;;CINTA RASO N?3 X METRO;-47;1,829
180027;;CINTA RASO N?5 X10MTS.;0;19,228
180028;;CINTA RASO N?5 X METRO;-12;2,427
180029;;CINTA GALON 130X50MTS.;0;43,516
180030;;CINTA GALON 130X1M.;-2;1,208
180031;;CINTA BALLOU 50MM.X40 MTS.;-1;51,980
180032;;CINTA BALLOU 50MM.X METRO;-66;46,000
180039;;CINTA BANDERA N?80 X10MTS.;2;1092,500
180045;;CINTA ARRUGADA HDS ANCHA X2M.ESTAMP;3;20,475
180046;;CINTA FRIS 1191 ANIM.PRINT X10M.FIN;3;124,215
180047;;CINTA FRIS 1192 ANIM.PRINT X10M.FIN;2;124,215
180048;;CINTA ARPILLERA 1193 X10M.FINA;0;124,215
180049;;CINTA FLORAL HDS 0988;6;58,800
180052;;CINTA BALLOU 10MM.X250 CONO;9;92,000
180053;;CINTA BALLOU 19X10M.;6;18,000
180054;;CINTA BALLOU 10MM.X250 METALIZADA;1;517,500
180056;;CINTA BALLOU 30X50MTS.;6;379,500
180057;;CINTA BANDERA N?12 X10MTRS.;1;368,000
180060;;CINTA BALLOU 10MM.X50;4;103,500
190020;;MAPA CROMO ARGENTINA;-636;287,500
190021;;MAPA CROMO PLANISFERIO;-2439;287,500
190022;;MAPA CROMO AMERICA;632;287,500
190023;;MAPA N 3;-131543;40,000
190026;7798149470114;GLOBO TERR.BASE METAL 25CM.256;0;38790,979
190028;;GLOBO BASE METAL 12CM.;0;255,000
190030;7798149470664;GLOBO TERR.BASE PLAST.25CM.257W;1;38186,362
190032;;GLOBO BASE PLAST.12CM.;0;225,000
190033;;GLOBO BASE PLAST.36CM.C/LUZ;0;2365,000
190034;;GLOBO BASE PLAST.25CM.C/LUZ;0;1485,000
190035;;GLOBO BASE PLAST.17CM.C/LUZ;0;1063,409
190036;;GLOBO BASE MADERA 36CM.;0;310,000
190037;7798149472415;GLOBO TERR.BASE MAD.25CM.259W;1;49589,234
190039;;GLOBO BASE MADERA 12CM.;0;225,000
190040;7798149472118;GLOBO TERR.BASE MAD.30CM.C/LUZ;1;77380,419
190041;7798149470688;GLOBO TERR.BASE PLAST.25CM.C/LUZ 25;0;49801,380
190043;7798149471494;GLOBO TERR.BASE PLAST.30CM.307LW C/;0;64033,225
190044;;GLOBO BASE MADERA 30CM.;0;13074,330
190045;;MAPA MURAL POL-FIS/POL.L/V;0;1590,000
190046;;MAPA MURAL POL-FIS/POL.MUDO D/F;6;1750,000
190047;;MAPA MURAL SALTA POL-FIS/P.L/V D/F;-1;1750,000
190049;;GLOBO BASE PLAST.30CM.INFANT;-1;300,000
190050;7798149471517;GLOBO TERR.BASE PLAST.30CM.307FPLW;2;67968,542
190051;;GLOBO BASE PLAST.12CM.LUNAR;0;225,000
190052;7798149472125;GLOBO TERR.BASE MAD.30CM.ANT.C/LUZ;0;76963,551
190053;7798149470282;GLOBO TERR.BASE MAD.30CM.PORTALIBRO;0;127560,480
190054;7798149470299;GLOBO TERR.BASE MAD.30CM.C/PORT.ANT;0;127560,480
190055;;GLOBO BASE TORRE MADERA 30 CM;0;3245,000
190056;;GLOBO BASE TORRE MADERA 30 CM ANTIG;0;3245,000
190057;7798149470312;GLOBO TERR.BASE MAD.30CM.TALLAD.;0;99226,201
190058;7798149470336;GLOBO TERR.BASE MAD.30CM.TALLAD.ANT;0;161291,767
190059;;MAPA N?3 PLANISFERIO POLITICO X5 RI;-23;897,246
190060;;MAPA N?3 AMERICA POL.X5 RIV.;-17;897,246
190061;;MAPA N?3 SALTA POLITICO X5 RIV.;-10;897,246
190062;7792216170006;MAPA N?3 ARGENTINA POLITICO X5;-28;897,246
190064;;GLOBO MULTIGIRO 10CM.N?107 CELEST;0;47,020
190065;;GLOBO MULTIGIRO 10CM.107-P AZUL O;0;47,020
190067;;MAPA CROMO EUROPA;207;287,500
190068;;MAPA CROMO OCEANIA;162;287,500
190071;;MAPA CROMO AFRICA;-563;287,500
190072;;MAPA CROMO ASIA;120;287,500
190073;;MAPA OFICIO;10988;90,000
190077;;MAPA CROMO AMERICA DEL SUR;399;287,500
190078;;MAPA CROMO AMERICA DEL NORTE;176;287,500
190079;7798149470022;GLOBO TERR.BASE PLAST.10 CM 107P;0;9838,292
190080;7798149470015;GLOBO TERR.BASE PLAST.10 CM 107A;-1;9838,292
190081;7798149470039;GLOBO TERR.BASE PLAST.10 CM 107;0;9838,292
190082;;MAPA CROMO PLASTIFICADO;82;690,000
190083;039231303635;GLOBO TERRAQUEO EXPLORER 30CM.363;0;54289,748
190084;039231303628;GLOBO TERRAQUEO TRAVELER 30CM.362;0;60236,516
190085;039231303642;GLOBO TERRAQUEO TRAVELER 30CM.364;0;40344,562
190086;5772525303656;GLOBO TERRAQUEO FRANKLIN 30CM.365;0;60236,516
190087;5772525398676;GLOBO TERRAQUEO INTELLI 30CM.820;1;149099,470
190088;5772525408313;GLOBO TERRAQUEO DOBLEGIRO 11CM.831;0;7454,973
190089;5772525428083;GLOBO TERRAQUEO DOBLEGIRO CONST.808;0;7454,973
190090;5772525488001;GLOBO TERRAQUEO DOBLEGIRO LUNAR 800;0;7454,973
190091;5772525418237;GLOBO TERRAQUEO DOBLEGIRO 11CM.823;0;7542,679
190092;;GLOBO TERRAQUEO CRANBROK 462 30CM.;0;95599,223
190093;;GLOBO TERRAQUEO FORESTER 561 23CM.;0;48238,063
190094;;GLOBO TERRAQUEO FARESTER 566 23CM.;0;48238,063
190095;;MAPA CROMO SALTA;747;287,500
190096;7798149472378;GLOBO TERR.BASE PLAST.25CM.ANTIGUO;0;34844,594
190097;7798149475768;GLOBO TERR.BASE MAD.25CM.ANTIGUO;1;49589,234
190098;7798149472385;GLOBO TERR.BASE MAD.25CM.C/LUZ ANTI;-1;64033,225
190099;;MAPA N?3 X5 UNIDADES;1959;69,000
190100;7798130142464;MAPA MURAL SALTA F/P L/V D/F;7;2518,500
190101;7798031955637;MAPA MURAL PLANISFERIO F/P L/V;0;2679,500
190102;9789879236543;MAPA MURAL AMERICA F/P L/V;-1;2679,500
190103;7798031955880;MAPA MURAL AMERICA DEL SUR F/P L/V;8;2679,500
190104;9789879236307;MAPA MURAL EUROPA FR/P L/V D/F;5;2679,500
190105;7798031955958;MAPA MURAL ASIA F/P L/V;7;2679,500
190106;9789879236550;MAPA MURAL AFRICA F/P L/V;9;2679,500
190107;7798031955989;MAPA MURAL OCEANIA F/P L/V;1;2679,500
190108;7798130144222;MAPA MURAL ARGENTINA F/P L/V;4;2679,500
190109;9789879236536;MAPA MURAL PLANISFERIO POL.L/V;0;2679,500
190110;7798031955644;MAPA MURAL AMERICA POL.L/V;3;2679,500
190111;7798031955873;MAPA MURAL AMERICA DEL SUR POL.L/V;17;2679,500
190112;7798031955941;MAPA MURAL ASIA POL.L/V;7;2679,500
190113;7798031955965;MAPA MURAL AFRICA POL.L/V;9;2679,500
190114;7798031955651;MAPA MURAL ARGENTINA POL.L/V;0;2679,500
190115;7798149471098;GLOBO TERR.BASE PLAST.20CM.207W;1;30867,309
190116;7798149471470;GLOBO TERR.BASE PLAST.30CM.307AW;4;49589,234
190117;7798149472095;GLOBO TERR.BASE MAD.30CM.ANT.309AW;0;64033,225
190118;7798149472132;GLOBO TERR.BASE MAD.30CM.309FPLW;0;87645,125
190119;;MAPA PLANISFERIO SEPIA PLOW;0;1414,673
190120;;MAPA PLANISFERIO SEPIA 1635 PLOW;2;1414,673
190121;;GLOBO TERRAQ.DON MUNDO AMIGOS ESP.;0;1400,000
190122;;GLOBO TERRAQ.DON MUNDO ANTIGUO(B.DO;0;1700,000
190123;;GLOBO TERRAQ.DON MUNDO ANTIGUO;0;1500,000
190124;;GLOBO TERRAQ.DON MUNDO BIRDS;0;1500,000
190125;;GLOBO TERRAQ.DON MUNDO CLASICO;0;1700,000
190126;;GLOBO TERRAQ.DON MUNDO COB.B.PLATA;0;1700,000
190127;;GLOBO TERRAQ.DON MUNDO COBALTO;0;1500,000
190128;;GLOBO TERRAQ.DON MUNDO DORADO;0;1500,000
190129;;GLOBO TERRAQ.DON MUNDO ETNICO;0;1500,000
190130;;GLOBO TERRAQ.DON MUNDO HABIA UNA VE;0;1500,000
190131;;GLOBO TERRAQ.DON MUNDO MUSICA;0;1500,000
190132;;GLOBO TERRAQ.DON MUNDO PAZ;0;1700,000
190133;;GLOBO TERRAQ.DON MUNDO SPRING;0;1700,000
190134;;GLOBO TERRAQ.DON MUNDO WALL;0;1500,000
190135;;GLOBO TERRAQ.DON MUNDO C/L.FAUNA;0;2500,000
190136;;GLOBO TERRAQ.DON MUNDO C/L.OCRE;0;2500,000
190137;;CUADRO PLANISFERIO CLASICO;0;2400,000
190138;7798149472422;GLOBO TERR.BASE MAD.25CM.C/LUZ;0;64033,225
190139;7798149475652;GLOBO TERR.BASE PLAST.14CM.147W;0;14903,288
190140;7798149475553;GLOBO TERR.BASE PLAST.20CM.207WD;0;29177,563
190141;7798149475706;GLOBO TERR.BASE PLAST.20CM.207AW;2;30867,309
190142;;GLOBO TERR.BASE PLAST.14CM.147WD;0;18271,113
190143;7798149475751;GLOBO TERR.BASE PLAST.25CM.C/LUZ 25;0;49753,646
190144;7798149470961;GLOBO TERR.BASE MAD.30CM.C/INCL;0;87082,938
190145;;MAPA ARGENTINA GOMA EVA IBICO;-4;447,120
190146;7798149475737;GLOBO TERR.BASE PLAST.14CM.147AW;2;14903,288
190147;7798149475713;GLOBO TERR.BASE PLAST.25CM.257AW;2;38186,362
190148;7798149471463;GLOBO TERR.BASE PLAST.30CM.307W;4;49589,234
190149;;MAPA GOMA EVA ARGENTINA TOPIKS IMPR;5;1990,000
190150;;MAPA GOMA EVA SALTA TOPIKS IMPRESO;0;1990,000
